"_id"	"notificationEntry"	"titelHashed"	"textLength"	"date"
"166"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"52"	"1456937199903"
"167"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937286048"
"168"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"22"	"1456937286085"
"169"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937312330"
"170"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"68"	"1456937312358"
"171"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937366397"
"172"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"11"	"1456937366433"
"173"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937704772"
"174"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"4"	"1456937704809"
"175"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937744148"
"176"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"34"	"1456937744194"
"177"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937757751"
"178"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"20"	"1456937757787"
"179"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456937823818"
"180"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"11"	"1456937823860"
"181"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456940109108"
"182"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"22"	"1456940109165"
"183"	"com.skype.raider"	"e91cc1a2f330c5d95a1d86eb3c876d7beda716ce"	"32"	"1456940120772"
"184"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"26"	"1456940120808"
"185"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"41"	"1456959578289"
"186"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"95"	"1456959578346"
"187"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"95"	"1456959578440"
"188"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"149"	"1456959578560"
"189"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"95"	"1456959578606"
"190"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"34"	"1456959578628"
"191"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"41"	"1456959578663"
"192"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"8"	"1456959578689"
"193"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"95"	"1456959578800"
"194"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"130"	"1456959579013"
"195"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"149"	"1456959579051"
"196"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"34"	"1456959579223"
"197"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"8"	"1456959579283"
"198"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"130"	"1456959579323"
"199"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"25"	"1457022685116"
"200"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"25"	"1457022685220"
"201"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"102"	"1457032647785"
"202"	"com.skype.raider"	"fa53aff7cbb3fe3314cd277791d878d3999bc824"	"102"	"1457032647999"
"203"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"11"	"1457049066412"
"204"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"11"	"1457049066553"
"205"	"com.skype.raider"	"e121ec76ea238391177e9e563034837a1fb75ff3"	"11"	"1457049066657"
"206"	"com.skype.raider"	"ad559b45dd5e43ce5e0254df909f34a71ff35f66"	"2"	"1457122474818"
"207"	"com.skype.raider"	"ad559b45dd5e43ce5e0254df909f34a71ff35f66"	"2"	"1457122475001"
"208"	"com.skype.raider"	"ad559b45dd5e43ce5e0254df909f34a71ff35f66"	"38"	"1457122503965"
"209"	"com.skype.raider"	"ad559b45dd5e43ce5e0254df909f34a71ff35f66"	"38"	"1457122504001"
"210"	"com.skype.raider"	"ad559b45dd5e43ce5e0254df909f34a71ff35f66"	"11"	"1457178667286"
"211"	"com.skype.raider"	"ad559b45dd5e43ce5e0254df909f34a71ff35f66"	"11"	"1457178667400"
"212"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1457435319520"
"213"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1457435319539"
"214"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1457435320407"
"215"	"org.telegram.messenger"	"edbea9ff1a787818a7119cda6ab9799959a5d9fa"	"855"	"1457435320442"
